3019,6494
2299,512
809,5026
294,6342
65,1969
60,2293
55,2543
50,9678
43,5494
42,781
42,781
42,781
41,1817
41,0221
40,4329
40,4329
40,4329
40,4329
40,4329
40,4329
39,0074
38,53919
38,53919
34,16239
34,16239
34,16239
34,16239
34,16239
34,16239
33,55379
33,55379
33,55379
33,55379
33,55379
33,55379
33,55379
33,55379
33,55379
33,55379
33,55379
33,55379
33,55379
20,0319
19,9973
19,9973
19,9567
19,9567
19,9567
19,24
19,24
19,24
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,18
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
19,08
