3008,6879
1495,5561
980,8281
980,8281
980,8281
608,2245
85,6752
81,1012
58,84
51,58
49,58
46,74
30,4
25,36
25,36
24,92
18,5
16,88
16,88
16,88
16,88
16,88
16,88
16,88
16,88
16,42
16,3
16,3
16,3
16,3
16,3
16,3
16,3
16,3
16,3
16,3
16,3
16,3
16,1
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,84
15,46
15,46
15,46
15,46
15,46
15,46
15,46
15,46
15,46
15,46
15,46
15,46
15,46
14,92
14,92
14,92
14,92
14,92
14,92
14,92
14,92
14,92
14,92
14,92
14,92
14,92
14,92
14,92
14,92
14,92
14,92
14,92
14,92
14,92
14,92
