3068,4113
2850,0651
2278,3711
718,12
178,1
42
42
42
38,48
38,48
38,48
32,78
32,78
32,78
32,78
26,4
26,4
26,4
25,82
17,14
17,14
17,14
17,14
17,14
17,14
17,14
17,14
17,14
17,14
17,14
17,14
12,04
12,04
12,04
12,04
12,04
12,04
12,04
12,04
12,04
12,04
12,04
12,04
12,04
12,04
12,04
12,04
12,04
12,04
12,04
12,04
12,04
12,04
12,04
11,98
11,98
11,98
11,98
11,98
11,98
11,68
11,58
11,58
11,58
11,58
11,58
11,58
11,58
11,58
11,58
11,58
11,58
11,58
11,58
11,58
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
11,26
