40,0378
33,2148
31,3209
31,3149
31,254
27,42
23,653
22,9414
22,6448
22,6448
22,6448
22,6448
22,6448
22,6448
22,6448
22,6448
22,6448
22,6448
22,6448
22,6448
22,6448
22,6448
22,6448
18,5648
18,5648
18,5648
17,8033
17,6739
17,1629
17,1629
17,1629
17,1629
15,4
15,4
15,4
15,4
15,4
14,94
14,94
14,94
14,94
14,94
14,94
14,94
14,64
14,18
14,18
14,18
14,18
14,18
14,18
14,18
14,18
14,18
14,18
14,18
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
13,86
