2606,506
1048,8175
1018,3738
663,7205
123,5055
76,29529
66,11499
65,32439
64,51468
58,57599
50,06919
48,12399
48,12399
48,12399
48,12399
48,12399
48,12399
42,79259
38,87059
38,87059
38,61379
38,61379
38,61379
38,61379
38,61379
33,48199
33,48199
32,03999
31,5351
31,5351
31,5351
31,5351
18,8603
18,26
18,26
18,26
18,26
18,26
18,26
18,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
17,26
