3268,3087
2871,256
2608,8771
1153,7663
61,7888
44,6954
43,9353
43,9353
37,0967
37,0967
36,7909
19,8615
19,1575
19,1575
19,1575
19,1575
19,1575
19,1575
19,1575
19,1575
19,1575
19,1575
19,1575
19,1575
19,1575
19,1575
19,1575
19,1575
19,1575
19,1575
18,68
18,54
18,54
16,5982
16,5982
16,5982
14,2897
14,2897
14,2897
14,2897
14,2897
14,2897
14,2897
14,2897
14,2897
14,2897
14,2897
14,2578
14,2578
14,2578
14,1106
14,1106
14,1106
14,1106
12,66
12,66
12,66
12,28
12,28
12,28
12,28
12,28
12,28
12,28
12,28
12,28
12,02
12,02
12,02
12,02
12,02
11,88
11,88
11,88
11,88
11,88
11,88
11,88
11,88
11,88
11,88
11,88
11,88
11,88
11,88
11,88
11,88
11,88
11,88
11,88
11,88
11,88
11,62
11,62
11,62
11,62
11,62
11,62
11,62
11,62
