3013,8563
1457,5717
1066,9371
1038,2568
1038,2568
349,1011
329,6791
53,91039
49,72319
49,52098
49,52098
49,52098
49,52098
18,22
18,02
18,02
17,26
16,48
16,48
16,48
16,48
16,48
16,48
16,48
16,48
16,3
13,6546
13,6546
13,5477
13,5477
13,5477
13,4326
13,4326
13,4326
12,7779
12,7779
12,7779
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
10,4
