2759,7816
2432,1993
918,5138
500,8257
485,2286
51,10549
45,64789
36,73599
36,73599
36,73599
36,73599
36,73599
29,04859
29,04859
29,04859
22,3118
22,3118
22,0038
22,0038
22,0038
22,0038
22,0038
21,8849
19,12
15,28
15,28
14,88
14,88
14,88
14,88
14,88
14,88
14,88
14,88
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,82
14,56
14,56
14,56
14,56
14,56
14,42
14,42
14,42
14,42
14,42
14,42
14,42
14,42
14,42
14,42
14,42
14,42
14,42
14,42
14,24
14,24
14,24
14,24
14,24
13,86
