46,9408
21,6754
21,6754
21,2634
21,2634
21,0371
18,0407
17,6933
17,6292
17,6292
17,6292
16,9961
16,9961
16,9961
16,9961
16,9961
15,6651
15,6651
15,6651
15,6651
15,6651
13,78
13,78
13,78
13,78
13,78
13,78
13,78
13,78
13,78
13,78
12,26
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,24
11,22
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
10,68
